run_label,architecture,seed,source_file,metric_column,n_csv_rows,n_usable_raw,n_retained,n_removed,removed_fraction,raw_mean,raw_sample_std,raw_median,raw_q1,raw_q3,raw_min,raw_max,retained_mean,retained_sample_std,retained_median,retained_q1,retained_q3,retained_min,retained_max
L3N5 seed 4,L3N5,4,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed4_task7_per_point.csv,force_mae,80000,80000,71289,8711,0.1088875,0.5974813308890118,0.8508465580341565,0.3598066965738932,0.2067569310466448,0.6779791434605916,0.0189477920532226,56.4520009358724,0.3972047784206005,0.2632950218725525,0.3187834103902181,0.193546978632609,0.5381467183430989,0.0189477920532226,1.196880563100179
L3N5 seed 7,L3N5,7,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed7_task2_per_point.csv,force_mae,80000,80000,71422,8578,0.107225,0.6349262734162018,2.142844427526728,0.3821243911981582,0.21958015561103816,0.7145189046859741,0.027666433652242,557.8874362945556,0.4216769826378408,0.2779849013806001,0.33943384885787964,0.20573941667874648,0.570028793811798,0.027666433652242,1.267701522509257
L3N5 seed 42,L3N5,42,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed42_task0_per_point.csv,force_mae,80000,80000,71393,8607,0.1075875,0.6043628579591266,0.8174316522323556,0.3672491391499837,0.21015578508377072,0.6903220991293589,0.0328452929854393,50.2131711324056,0.40505156461876884,0.26809336218813795,0.3261105060577393,0.1965265274047851,0.550638739267985,0.0328452929854393,1.2152334213256837
L3N5 seed 1776,L3N5,1776,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed1776_task1_per_point.csv,force_mae,80000,80000,71484,8516,0.10645,0.653152918197432,8.15478215671311,0.3764783680438995,0.21758731901645656,0.7050475279490154,0.0248103221257527,2180.0273310343423,0.41643338585213907,0.2743642524823341,0.3352827866872151,0.20424867073694863,0.5620295405387878,0.0248103221257527,1.2518041928609211
L4N3 seed 7,L4N3,7,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed7_task2_per_point.csv,force_mae,80000,80000,71380,8620,0.10775,0.6039136420403755,0.8098434971357961,0.3623253787557284,0.2088622371355692,0.6899624427159627,0.0226785600185394,43.548957697550456,0.404447681162703,0.2706964660609454,0.3221146623293558,0.19531257748603814,0.5482603420813879,0.0226785600185394,1.2266850074132285
L4N3 seed 42,L4N3,42,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed42_task0_per_point.csv,force_mae,80000,80000,71663,8337,0.1042125,0.6298982761745554,1.4334129704384087,0.37955335776011145,0.21827618678410848,0.714624426762263,0.0286429087320963,326.13772239685056,0.42273139169529117,0.2816024023373645,0.3388481934865315,0.2049672606090704,0.5709735333919526,0.0286429087320963,1.2767711798350017
L4N3 seed 101,L4N3,101,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed101_task3_per_point.csv,force_mae,80000,80000,71476,8524,0.10655,0.6427452117045079,0.8778280344541138,0.3892591555913289,0.22275971968968705,0.7362514674663544,0.0302511850992838,69.58984718322753,0.4320784211733921,0.28791342666230113,0.3448093771934509,0.20867487390836081,0.5878315488497416,0.0302511850992838,1.3036585013071695
L4N3 seed 202,L4N3,202,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed202_task4_per_point.csv,force_mae,80000,80000,71567,8433,0.1054125,0.6214379529677566,0.9268021611690631,0.3769342422485351,0.21622499525547023,0.7112736463546754,0.0296550432840983,120.51460447311402,0.41888455479844244,0.2789680221596613,0.335032844543457,0.20266841053962703,0.5679287910461426,0.0296550432840983,1.2629705965518951
L4N3 seed 303,L4N3,303,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed303_task5_per_point.csv,force_mae,80000,80000,71446,8554,0.106925,0.6292387607715947,0.834900009313988,0.38130470911661785,0.2220153490702311,0.7196441173553467,0.0272301435470581,45.132344563802086,0.42372830861774585,0.2781880221651988,0.34042221705118814,0.2084729555994272,0.571661639213562,0.0272301435470581,1.2643911759058637
L4N3 seed 1776,L4N3,1776,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed1776_task1_per_point.csv,force_mae,80000,80000,71636,8364,0.10455,0.6139854113521747,0.9403830321703833,0.3699107964833577,0.21151575644810988,0.7021990855534872,0.0263675689697265,116.72664111455282,0.4130151297008379,0.2775319788478412,0.3282798488934834,0.19838436047236124,0.5595342715581257,0.0263675689697265,1.2541260639826457
L4N4 seed 0,L4N4,0,examples/methane_sweep/results/per_point/random_common_80k/l4_n4_d1000000_seed0_task6_per_point.csv,force_mae,80000,80000,71182,8818,0.110225,0.5445171628077453,0.7618457140108997,0.3234351634979248,0.18865016301472978,0.6156212821602821,0.0239811738332112,43.53424237569173,0.35919345194191443,0.23634616486143695,0.2876158515612284,0.17680704394976296,0.48552296087145796,0.0239811738332112,1.0756059169769288
L4N4 seed 7,L4N4,7,examples/methane_sweep/results/per_point/random_common_80k/l4_n4_d1000000_seed7_task7_per_point.csv,force_mae,80000,80000,71494,8506,0.106325,0.5533003617275281,0.7874632206834159,0.33418524265289307,0.19138659040133152,0.6282360553741455,0.0226460297902425,59.02394828796387,0.3701862145151208,0.24574944990176723,0.2966731150945028,0.179231055577596,0.5023290048042933,0.0226460297902425,1.113878599802653
L4N4 seed 42,L4N4,42,examples/methane_sweep/results/per_point/random_common_80k/l4_n4_d1000000_seed42_task8_per_point.csv,force_mae,80000,80000,71373,8627,0.1078375,0.5667680229394589,0.9724470045362181,0.3373578707377116,0.1925789922475815,0.6397978444894155,0.0222909212112426,162.48036575317383,0.3751020486319455,0.2509069915842784,0.2992458264032999,0.18058869043986,0.5080436786015828,0.0222909212112426,1.135958210627238
L4N4 seed 1776,L4N4,1776,examples/methane_sweep/results/per_point/random_common_80k/l4_n4_d1000000_seed1776_task9_per_point.csv,force_mae,80000,80000,71314,8686,0.108575,0.5456845436133745,1.5124562389558096,0.32398893038431803,0.1859869480133056,0.6131912072499593,0.0240464707215627,370.2244784037272,0.3591776528426199,0.23860153467353679,0.28850865364074707,0.17438109517097472,0.48633904457092286,0.0240464707215627,1.0828364531199135
