run_label,architecture,seed,source_file,metric_column,n_csv_rows,n_usable_raw,n_retained,n_removed,removed_fraction,raw_mean,raw_sample_std,raw_median,raw_q1,raw_q3,raw_min,raw_max,retained_mean,retained_sample_std,retained_median,retained_q1,retained_q3,retained_min,retained_max
L3N5 seed 4,L3N5,4,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed4_task7_per_point.csv,force_mae,80000,80000,78790,1210,0.015125,0.5974813308890118,0.8508465580341565,0.3598066965738932,0.2067569310466448,0.6779791434605916,0.0189477920532226,56.4520009358724,0.5289604031117547,0.5011204304473631,0.3539084911346435,0.20480509897073107,0.6560551881790162,0.0189477920532226,3.1476176420847577
L3N5 seed 7,L3N5,7,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed7_task2_per_point.csv,force_mae,80000,80000,79856,144,0.0018,0.6349262734162018,2.142844427526728,0.3821243911981582,0.21958015561103816,0.7145189046859741,0.027666433652242,557.8874362945556,0.6099254883359729,0.6936810005165407,0.3813152313232422,0.21936222314834591,0.7114820977052053,0.027666433652242,7.06321366628011
L3N5 seed 42,L3N5,42,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed42_task0_per_point.csv,force_mae,80000,80000,78656,1344,0.0168,0.6043628579591266,0.8174316522323556,0.3672491391499837,0.21015578508377072,0.6903220991293589,0.0328452929854393,50.2131711324056,0.5329693089276987,0.49645261694520915,0.36044759750366206,0.20778047045071912,0.6647010167439779,0.0328452929854393,3.0548299153645835
L3N5 seed 1776,L3N5,1776,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed1776_task1_per_point.csv,force_mae,80000,80000,79997,3,3.75e-05,0.653152918197432,8.15478215671311,0.3764783680438995,0.21758731901645656,0.7050475279490154,0.0248103221257527,2180.0273310343423,0.6162254105123448,0.8026664717639613,0.3764383633931478,0.21758314371109,0.7050070444742839,0.0248103221257527,24.76456629435221
L4N3 seed 7,L4N3,7,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed7_task2_per_point.csv,force_mae,80000,80000,78649,1351,0.0168875,0.6039136420403755,0.8098434971357961,0.3623253787557284,0.2088622371355692,0.6899624427159627,0.0226785600185394,43.548957697550456,0.5322025724748901,0.49672724435685495,0.3557177464167277,0.2065276066462198,0.6632876873016358,0.0226785600185394,3.033306852976481
L4N3 seed 42,L4N3,42,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed42_task0_per_point.csv,force_mae,80000,80000,79583,417,0.0052125,0.6298982761745554,1.4334129704384087,0.37955335776011145,0.21827618678410848,0.714624426762263,0.0286429087320963,326.13772239685056,0.5893824562180319,0.6220485479689183,0.3773825168609619,0.21760696967442825,0.7065527856349945,0.0286429087320963,4.93000423113505
L4N3 seed 101,L4N3,101,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed101_task3_per_point.csv,force_mae,80000,80000,78688,1312,0.0164,0.6427452117045079,0.8778280344541138,0.3892591555913289,0.22275971968968705,0.7362514674663544,0.0302511850992838,69.58984718322753,0.5682837826781933,0.5319340916511649,0.3821872274080912,0.22062515690922735,0.7092098474502564,0.0302511850992838,3.27492151260376
L4N3 seed 202,L4N3,202,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed202_task4_per_point.csv,force_mae,80000,80000,78934,1066,0.013325,0.6214379529677566,0.9268021611690631,0.3769342422485351,0.21622499525547023,0.7112736463546754,0.0296550432840983,120.51460447311402,0.5563989600965942,0.5303942147414675,0.3715921729803085,0.2143892670671145,0.6886792262395223,0.0296550432840983,3.4008649826049804
L4N3 seed 303,L4N3,303,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed303_task5_per_point.csv,force_mae,80000,80000,78656,1344,0.0168,0.6292387607715947,0.834900009313988,0.38130470911661785,0.2220153490702311,0.7196441173553467,0.0272301435470581,45.132344563802086,0.5551764782432564,0.512756733223945,0.374350372950236,0.21988960504531854,0.6937325358390808,0.0272301435470581,3.1317514419555663
L4N3 seed 1776,L4N3,1776,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed1776_task1_per_point.csv,force_mae,80000,80000,78973,1027,0.0128375,0.6139854113521747,0.9403830321703833,0.3699107964833577,0.21151575644810988,0.7021990855534872,0.0263675689697265,116.72664111455282,0.5496032506367948,0.5286807865144896,0.3643577734629313,0.2098133087158203,0.6815863927205403,0.0263675689697265,3.4334006547927856
L4N4 seed 0,L4N4,0,examples/methane_sweep/results/per_point/random_common_80k/l4_n4_d1000000_seed0_task6_per_point.csv,force_mae,80000,80000,78716,1284,0.01605,0.5445171628077453,0.7618457140108997,0.3234351634979248,0.18865016301472978,0.6156212821602821,0.0239811738332112,43.53424237569173,0.47907198337602974,0.45350287486680335,0.3179250955581665,0.1869019856055577,0.5930258711179097,0.0239811738332112,2.829973347981771
L4N4 seed 7,L4N4,7,examples/methane_sweep/results/per_point/random_common_80k/l4_n4_d1000000_seed7_task7_per_point.csv,force_mae,80000,80000,78802,1198,0.014975,0.5533003617275281,0.7874632206834159,0.33418524265289307,0.19138659040133152,0.6282360553741455,0.0226460297902425,59.02394828796387,0.48945390205714057,0.4619064135517801,0.32834426164627073,0.1897049983342488,0.6064458201328913,0.0226460297902425,2.9134408315022786
L4N4 seed 42,L4N4,42,examples/methane_sweep/results/per_point/random_common_80k/l4_n4_d1000000_seed42_task8_per_point.csv,force_mae,80000,80000,79171,829,0.0103625,0.5667680229394589,0.9724470045362181,0.3373578707377116,0.1925789922475815,0.6397978444894155,0.0222909212112426,162.48036575317383,0.5128040059671459,0.5119892915633838,0.3335149606068929,0.1913869023323059,0.6247656265894572,0.0222909212112426,3.481109555562337
L4N4 seed 1776,L4N4,1776,examples/methane_sweep/results/per_point/random_common_80k/l4_n4_d1000000_seed1776_task9_per_point.csv,force_mae,80000,80000,79734,266,0.003325,0.5456845436133745,1.5124562389558096,0.32398893038431803,0.1859869480133056,0.6131912072499593,0.0240464707215627,370.2244784037272,0.51643081535724,0.5708448715602862,0.32296653787295015,0.18554558356602982,0.6080634971459706,0.0240464707215627,5.082138967514038
