group,metric,n_values,mean,sample_std,median,q1,q3,min,max
L3N4,force_rmse,477265,0.7360569969982603,0.866689915198057,0.4622094760896714,0.2658526328116814,0.8668445813936342,0.0301829000412802,64.70408779533552
L3N5,force_rmse,634269,0.7570480943370036,0.8381071185949894,0.487401882198032,0.2831579424518614,0.9077619356787504,0.0257475304670313,67.70451028577111
L4N3,force_rmse,473684,0.7176104659487219,0.7057601708225812,0.471559053442267,0.27133630075583476,0.8838766794852919,0.0288212454021648,6.941971583583659
L4N4,force_rmse,316645,0.644030774343168,0.666363743328077,0.4142919625520745,0.2385118179804502,0.7798197536970837,0.0284128157338981,7.799019788905257
