metric,source_index,target_energy,max_target_atomic_force,h_planarity_ratio,in_high_force,in_high_energy,in_planar,l3n4_median_energy_abs_error,l3n5_median_energy_abs_error,l3n5_minus_l3n4_energy_abs_error,l3n4_median_force_rmse,l3n5_median_force_rmse,l3n5_minus_l3n4_force_rmse,target_force_rms,target_force_mean_atom_magnitude,ch_mean,ch_min,ch_max,ch_range,ch_cv,hch_min_deg,hch_max_deg,hch_mean_deg,hch_angle_rmse_tetra_deg,chh_mean_deg,hhh_mean_deg,hydrogen_center_angle_mean_deg,all_atom_angle_mean_deg,atom_center_mean_angle_std_deg,tetrahedral_asymmetry,hh_min,hh_max,h_tetra_volume,rank,absolute_improvement,percent_improvement,matched_seed_wins
energy_abs_error,3106375,347.6141052246094,2608.335820098651,0.0532652948803482,True,True,False,1.3870697021484375,0.82501220703125,-0.5620574951171875,4.282464962383802,3.412007568998684,-0.8704573933851183,951.4227462326754,1072.5143530127866,1.7255046139482895,0.5683720436522245,2.3511253394558085,1.7827532958035839,0.4044075938378875,18.22999234705126,81.6645475490878,46.921199423452265,66.25253156096542,66.53940028827385,60.0,63.26970014413693,60.0,20.181012215237548,1.0334327306650566,1.2688335121617327,2.620642889584144,0.08216458949321763,61,0.5620574951171875,40.52121492139973,4/4
force_rmse,3106375,347.6141052246094,2608.335820098651,0.0532652948803482,True,True,False,1.3870697021484375,0.82501220703125,-0.5620574951171875,4.282464962383802,3.412007568998684,-0.8704573933851183,951.4227462326754,1072.5143530127866,1.7255046139482895,0.5683720436522245,2.3511253394558085,1.7827532958035839,0.4044075938378875,18.22999234705126,81.6645475490878,46.921199423452265,66.25253156096542,66.53940028827385,60.0,63.26970014413693,60.0,20.181012215237548,1.0334327306650566,1.2688335121617327,2.620642889584144,0.08216458949321763,54,0.8704573933851183,20.32608324950742,4/4
energy_abs_error,4246309,956.009521484375,4542.151327963925,0.0965337164199994,True,True,False,2.22216796875,1.279815673828125,-0.942352294921875,10.169226742262564,6.861772915311244,-3.3074538269513187,1719.7346409462784,2307.5072746375704,1.4332701170009976,0.5077670214752039,2.8261311858613185,2.3183641643861144,0.6801373690268674,25.17177070299197,145.33281796686882,102.00345118347099,39.25201747942198,38.998274408264514,60.00000000000001,49.49913720413226,60.00000000000001,35.19798396722313,0.7952514120499286,0.7565255167898478,4.256838622349128,0.3598620348650339,9,0.942352294921875,42.40688859591299,4/4
force_rmse,4246309,956.009521484375,4542.151327963925,0.0965337164199994,True,True,False,2.22216796875,1.279815673828125,-0.942352294921875,10.169226742262564,6.861772915311244,-3.3074538269513187,1719.7346409462784,2307.5072746375704,1.4332701170009976,0.5077670214752039,2.8261311858613185,2.3183641643861144,0.6801373690268674,25.17177070299197,145.33281796686882,102.00345118347099,39.25201747942198,38.998274408264514,60.00000000000001,49.49913720413226,60.00000000000001,35.19798396722313,0.7952514120499286,0.7565255167898478,4.256838622349128,0.3598620348650339,4,3.3074538269513187,32.52414279648011,4/4
energy_abs_error,4560639,-79.9061279296875,88.30492335123205,0.1616604084902544,False,False,False,0.8528938293457031,0.2391891479492187,-0.6137046813964844,3.068651151609348,2.004492590268804,-1.0641585613405442,36.188389263226775,59.11090191266169,1.724604232061863,1.1304446765492744,2.517143947595089,1.3866992710458146,0.30280317019405867,23.07463135452589,142.90674523269513,76.6622935791248,52.875031894136015,51.6688532104376,60.0,55.8344266052188,60.0,25.94829538534255,0.8428776166802743,1.2515922442698548,3.084950407037188,0.41514579696241866,47,0.6137046813964844,71.9555776206386,4/4
force_rmse,4560639,-79.9061279296875,88.30492335123205,0.1616604084902544,False,False,False,0.8528938293457031,0.2391891479492187,-0.6137046813964844,3.068651151609348,2.004492590268804,-1.0641585613405442,36.188389263226775,59.11090191266169,1.724604232061863,1.1304446765492744,2.517143947595089,1.3866992710458146,0.30280317019405867,23.07463135452589,142.90674523269513,76.6622935791248,52.875031894136015,51.6688532104376,60.0,55.8344266052188,60.0,25.94829538534255,0.8428776166802743,1.2515922442698548,3.084950407037188,0.41514579696241866,31,1.0641585613405442,34.6783817633506,4/4
energy_abs_error,6901836,25.211679458618164,1263.0697795453805,0.1234080031809943,True,False,False,1.1147403717041016,0.4206609725952148,-0.6940793991088867,6.082958055192128,3.980440450294022,-2.102517604898106,456.2741202455125,544.6681459824694,1.2022499055210414,0.6853813331803327,1.6078837366821372,0.9225024035018046,0.28865732335666,19.241503168975914,170.869188987431,103.96716019170417,52.22240836195114,38.01641990414792,59.99999999999999,49.00820995207396,60.0,31.776666983115007,0.6728588706134515,0.9869813857500376,2.6960129764016725,0.1889996034430201,29,0.6940793991088867,62.2637716123844,4/4
force_rmse,6901836,25.211679458618164,1263.0697795453805,0.1234080031809943,True,False,False,1.1147403717041016,0.4206609725952148,-0.6940793991088867,6.082958055192128,3.980440450294022,-2.102517604898106,456.2741202455125,544.6681459824694,1.2022499055210414,0.6853813331803327,1.6078837366821372,0.9225024035018046,0.28865732335666,19.241503168975914,170.869188987431,103.96716019170417,52.22240836195114,38.01641990414792,59.99999999999999,49.00820995207396,60.0,31.776666983115007,0.6728588706134515,0.9869813857500376,2.6960129764016725,0.1889996034430201,9,2.102517604898106,34.56406547310474,4/4
