metric,rank,source_index,l3n4_median_error,l3n5_median_error,absolute_improvement,percent_improvement,matched_seed_wins,matched_seed_median_difference,target_energy,max_target_atomic_force,h_planarity_ratio,in_high_force,in_high_energy,in_planar
energy_abs_error,3563,7477077,0.6569747924804688,0.6541557312011719,0.002819061279296875,0.4290973278675198,4/4,-0.14625930786132812,-72.01776885986328,102.32578863721282,0.11578146793456966,False,False,False
energy_abs_error,3564,3772461,0.1265125274658203,0.1237344741821289,0.0027780532836914062,2.195872092146723,4/4,-0.06029033660888672,-26.20836067199707,103.35312832524326,0.4698061433304008,False,False,False
energy_abs_error,3565,6345718,0.058147430419921875,0.05548858642578125,0.002658843994140625,4.572590697369284,4/4,-0.056430816650390625,-90.2162857055664,77.62496531064787,0.02901256728494474,False,False,True
energy_abs_error,3566,3423033,0.035143375396728516,0.0324859619140625,0.0026574134826660156,7.561634170499722,4/4,-0.008777141571044922,7.96712589263916,90.5780213149933,0.05633366284630569,False,False,False
energy_abs_error,3567,4494906,0.02651214599609375,0.023885726928710938,0.0026264190673828125,9.906474820143885,4/4,-0.022429466247558594,20.774538040161133,90.70213346496797,0.08523582956687574,False,False,False
energy_abs_error,3568,5729015,0.0534820556640625,0.050884246826171875,0.002597808837890625,4.85734664764622,4/4,-0.030765533447265625,73.8905029296875,61.112603763279566,0.1240091660635548,False,True,False
energy_abs_error,3569,5504309,0.048351287841796875,0.0458221435546875,0.002529144287109375,5.230769230769231,4/4,-0.0208892822265625,70.73703002929688,68.69905340181646,0.4480597861625085,False,True,False
energy_abs_error,3570,5869729,0.06771469116210938,0.06528472900390625,0.002429962158203125,3.588530223649372,4/4,-0.021389007568359375,79.83904266357422,45.747662312251066,0.20558391730514056,False,True,False
energy_abs_error,3571,5504610,0.13330459594726562,0.1309070587158203,0.0023975372314453125,1.7985405637430247,4/4,-0.10029792785644531,-37.97788619995117,89.81382880026736,0.1687968496949624,False,False,False
energy_abs_error,3572,5305333,0.09533929824829102,0.0929574966430664,0.0023818016052246094,2.4982369799090733,4/4,-0.04104137420654297,-9.314430236816406,87.85600524835107,0.06530145180610382,False,False,False
energy_abs_error,3573,4415125,0.06736373901367188,0.06503677368164062,0.00232696533203125,3.4543292372161503,4/4,-0.10234832763671875,65.61568450927734,58.353670475299595,0.38058153743495293,False,True,False
energy_abs_error,3574,7119337,0.06427621841430664,0.061977386474609375,0.0022988319396972656,3.576489091003509,4/4,-0.02921581268310547,15.329093933105469,101.32221166578037,0.18281774971963424,False,False,False
energy_abs_error,3575,6800860,0.14266014099121094,0.1405191421508789,0.0021409988403320312,1.500768767965773,4/4,-0.03925132751464844,-6.6304240226745605,57.87526949974355,0.24864037689384597,False,False,False
energy_abs_error,3576,5341833,0.09998703002929688,0.09786605834960938,0.0021209716796875,2.1212468047766206,4/4,-0.03057098388671875,92.73420715332031,50.051132276524775,0.33259650374221916,False,True,False
energy_abs_error,3577,4796270,0.5309028625488281,0.529541015625,0.001361846923828125,0.25651527235886273,4/4,-0.2639617919921875,48.0269775390625,83.61574669091651,0.12852850772822244,False,False,False
energy_abs_error,3578,3441726,0.09816837310791016,0.09681415557861328,0.001354217529296875,1.3794845390870143,4/4,-0.038865089416503906,-14.833185195922852,84.6220868619273,0.3305356960779136,False,False,False
energy_abs_error,3579,5117780,0.11608576774597168,0.11482715606689453,0.0012586116790771484,1.0842084292635639,4/4,-0.032964229583740234,-2.6337506771087646,55.85964337954508,0.05385712986994585,False,False,False
energy_abs_error,3580,6561206,0.10012674331665039,0.09905862808227539,0.001068115234375,1.066763183335635,4/4,-0.03924131393432617,11.225077629089355,74.05326584706764,0.2197199716109136,False,False,False
energy_abs_error,3581,4379112,0.10526657104492188,0.10424613952636719,0.0010204315185546875,0.9693785105997463,4/4,-0.027202606201171875,45.84414291381836,66.30110357842038,0.1594251396068523,False,False,False
energy_abs_error,3582,7273633,0.12485122680664062,0.12383604049682617,0.0010151863098144531,0.8131168077240368,4/4,-0.03491973876953125,-8.162425994873047,53.07171746570315,0.14240089836342387,False,False,False
energy_abs_error,3583,6139639,0.10746687650680542,0.10645341873168945,0.0010134577751159668,0.943041994015513,4/4,-0.051401734352111816,0.9445894360542297,76.2061326594202,0.1672349161343269,False,False,False
energy_abs_error,3584,4100369,0.052791595458984375,0.0520477294921875,0.000743865966796875,1.409061348363321,4/4,-0.0312347412109375,-95.73697662353516,99.94102453901826,0.18816548910578484,False,False,False
energy_abs_error,3585,7166122,0.20595741271972656,0.20538616180419922,0.0005712509155273438,0.2773636102647688,4/4,-0.10802841186523438,-26.324642181396484,59.344817026042435,0.05575831821001111,False,False,False
energy_abs_error,3586,4597617,0.38588905334472656,0.38538169860839844,0.000507354736328125,0.13147684079933966,4/4,-0.17420578002929688,18.877416610717773,96.59711286851069,0.10364126074429955,False,False,False
energy_abs_error,3587,5244161,0.0664675235748291,0.06598949432373047,0.0004780292510986328,0.7191922090499847,4/4,-0.010079383850097656,7.233885765075684,66.20894091008225,0.4897049988222713,False,False,False
energy_abs_error,3588,6200800,0.17032241821289062,0.16986083984375,0.000461578369140625,0.27100271002710025,4/4,-0.058139801025390625,76.54084777832031,48.308192479769,0.061888107007559916,False,True,False
energy_abs_error,3589,4788196,0.12467145919799805,0.12441158294677734,0.0002598762512207031,0.20844887265495018,4/4,-0.14545536041259766,-5.335509300231934,85.86648715805708,0.4103114292947735,False,False,False
energy_abs_error,3590,3903494,0.051727294921875,0.05156135559082031,0.0001659393310546875,0.32079646017699115,4/4,-0.0251617431640625,34.1324462890625,78.32002888872722,0.0022600297744725497,False,False,True
energy_abs_error,3591,5495795,0.10688114166259766,0.10675716400146484,0.0001239776611328125,0.11599582415033059,4/4,-0.050994873046875,-23.835325241088867,134.5248736042655,0.3013322851079268,False,False,False
force_rmse,1,5813022,21.2127448500664,12.13628556729185,9.07645928277455,42.78776436961735,4/4,-9.02691940402006,450.1976623535156,2451.501262381391,0.008928890243024793,True,True,True
force_rmse,2,5619249,15.071470268773478,10.720026005839,4.3514442629344785,28.872062150102366,4/4,-6.258311287393559,587.6139526367188,2381.2842903827395,0.049895034035827776,True,True,False
force_rmse,3,6954521,18.427749044540203,14.434772635674964,3.992976408865239,21.66828080420535,4/4,-2.983952187383683,211.0420379638672,1426.3538655086745,0.293965204884976,True,True,False
force_rmse,4,4246309,10.169226742262563,6.861772915311244,3.3074538269513187,32.52414279648011,4/4,-3.7571205397321576,956.009521484375,4542.151327963925,0.09653371641999943,True,True,False
force_rmse,5,4238808,15.570478358394508,12.548701723884967,3.021776634509541,19.407089268265228,4/4,-4.564985611399572,600.2057495117188,3845.5605612568415,0.13359097832325795,True,True,False
force_rmse,6,3347623,7.131254036967842,4.672673434376307,2.4585806025915353,34.4761326667996,4/4,-0.9845537171138412,-0.4915611147880554,76.92841992414701,0.3084656170740908,False,False,False
force_rmse,7,4675306,10.937766532851203,8.51346441155517,2.4243021212960336,22.164507845497766,4/4,-2.128647456358167,475.09930419921875,3592.046891204853,0.2910936566892946,True,True,False
force_rmse,8,4460916,5.801054513781942,3.648087726769462,2.1529667870124802,37.11336933479141,4/4,-3.0201725554044865,553.5440063476562,3929.027490288446,0.13393994890871513,True,True,False
force_rmse,9,6901836,6.082958055192128,3.980440450294022,2.102517604898106,34.56406547310474,4/4,-2.905404491579644,25.211679458618164,1263.0697795453805,0.12340800318099437,True,False,False
force_rmse,10,7043562,3.034950757764816,1.0237859483531822,2.0111648094116337,66.26680199888378,4/4,-1.4731437936409462,27.190471649169922,73.29504437774389,0.11312312447553856,False,False,False
force_rmse,11,6541692,9.234648678799108,7.232931224056742,2.0017174547423657,21.676162508898745,4/4,-1.7152472379298525,-60.80000305175781,206.12350964115782,0.07517402793684863,True,False,False
force_rmse,12,7212767,12.585141951450307,10.854939578021357,1.7302023734289502,13.747976622779074,4/4,-3.586037871150729,97.8421630859375,1173.9837081382632,0.07444641470297675,True,True,False
force_rmse,13,7335580,7.494673744083068,5.766261202021898,1.7284125420611698,23.061878356289032,4/4,-1.8480331550441353,-53.87517547607422,94.78173204530152,0.11846440751353893,False,False,False
force_rmse,14,3801559,5.161720609733091,3.53349961178554,1.6282209979475515,31.544152058081764,4/4,-1.3473974682855547,237.0697479248047,2919.745653507014,0.17142672718845467,True,True,False
force_rmse,15,3929884,12.683492352723286,11.090198781708626,1.5932935710146605,12.561946873193508,4/4,-2.1872665141245875,559.5699462890625,4059.474064483836,0.27907707780708135,True,True,False
force_rmse,16,7233517,5.771432697677943,4.258672442201302,1.5127602554766408,26.211173805860707,4/4,-0.9553459560280495,-100.05674743652344,312.35844426038494,0.04724876631206816,True,False,False
force_rmse,17,5064115,8.005215585084702,6.5231931671308665,1.4820224179538357,18.513210571307237,4/4,-1.1340461119884777,134.64492797851562,1428.0764452442565,0.22693493983969162,True,True,False
force_rmse,18,4226512,4.025357614359721,2.6310086814054023,1.3943489329543186,34.639131886822575,4/4,-1.4776963415531146,-43.95259475708008,445.6043318320628,0.04719268942181501,True,False,False
force_rmse,19,5699818,5.040258502390307,3.762664629630895,1.2775938727594118,25.347784685121248,4/4,-2.16433499209431,174.3837890625,1003.9982962313067,0.14252243413123494,True,True,False
force_rmse,20,6354567,3.301598731380235,2.127315793092218,1.1742829382880169,35.56710048156298,4/4,-1.485128167181677,122.67851257324219,1763.547402908343,0.1338282936634233,True,True,False
force_rmse,21,6347667,2.94825356639281,1.776671751572283,1.1715818148205273,39.73816323586978,4/4,-1.4344013617544582,13.848670959472656,894.1047332400117,0.256361372205696,True,False,False
force_rmse,22,4219241,3.798184771113709,2.6496792179396205,1.1485055531740884,30.238274923031774,4/4,-0.9041218850760422,-24.542064666748047,110.75889009511143,0.33344150412757756,False,False,False
force_rmse,23,6791055,6.458859649963642,5.325120265678683,1.1337393842849597,17.55324384996261,4/4,-0.9900776442037977,37.08579635620117,724.8150014897583,0.2000592371458843,True,False,False
force_rmse,24,6987686,2.4048024368236476,1.271272876490214,1.1335295603334337,47.136078331267896,4/4,-0.5773536973446959,-74.30482482910156,149.12006225755755,0.384101800498422,False,False,False
force_rmse,25,6864443,3.861071866130584,2.729780646788214,1.13129121934237,29.299926511756595,4/4,-1.3300457449527743,-31.97220230102539,201.83544923013642,0.25340736405682657,True,False,False
force_rmse,26,3761385,5.181374043990157,4.057615574586236,1.1237584694039215,21.688425885935832,4/4,-1.794616656290656,-12.917187690734863,623.5953691807374,0.006233881173500497,True,False,True
force_rmse,27,3777976,2.766696608941483,1.6473485172237856,1.1193480917176974,40.45792690460381,4/4,-1.3616078793482138,-46.972450256347656,163.76666846253576,0.22881205463481485,False,False,False
force_rmse,28,6640880,5.090978240137458,4.0058532460269705,1.0851249941104877,21.31466572682088,4/4,-2.1597599394162352,95.90714263916016,1072.3970020962336,0.03243023994605026,True,True,True
force_rmse,29,6387906,4.472495030082138,3.393022122129322,1.079472907952816,24.135810116998417,4/4,-0.6906409142880765,158.2856903076172,1514.95997069082,0.39826315248314614,True,True,False
force_rmse,30,6628611,2.3730109892051288,1.2955999779961975,1.0774110112089312,45.402697927236495,4/4,-1.1654111461596315,16.185026168823242,683.9416169661031,0.2533141818925132,True,False,False
force_rmse,31,4560639,3.0686511516093478,2.0044925902688036,1.0641585613405442,34.6783817633506,4/4,-0.9906491164627702,-79.9061279296875,88.30492335123205,0.1616604084902544,False,False,False
force_rmse,32,4150029,4.914660173797563,3.867200970369491,1.0474592034280716,21.312952806230324,4/4,-1.4222182047839078,63.55760955810547,474.7354048139479,0.06676628116077306,True,True,False
force_rmse,33,4361202,2.940959140874172,1.9189951200766,1.0219640207975722,34.74934440924613,4/4,-1.0085075382205466,63.44983673095703,943.9187112223129,0.007133935946701833,True,True,True
force_rmse,34,7681819,2.214433699783051,1.2063374960903572,1.008096203692694,45.523882868629464,4/4,-0.7450074756165258,480.3330078125,3494.7752187814017,0.25647558595356135,True,True,False
force_rmse,35,4927430,2.7622248880309916,1.7569286308731624,1.0052962571578292,36.394439189722846,4/4,-0.6561200340253551,106.99748992919922,1385.0926312883041,0.026830832486478613,True,True,True
force_rmse,36,5245998,2.7834326458174123,1.7946087123817547,0.9888239334356577,35.525340802535176,4/4,-1.1076801107165888,46.172454833984375,1595.0611205690523,0.2916285221040365,True,False,False
force_rmse,37,7226035,6.966376241963079,5.98093873094688,0.9854375110161993,14.14562574269617,4/4,-1.823330424718487,237.6095428466797,2223.8996458537217,0.1710299115924121,True,True,False
force_rmse,38,7390365,8.136687570586144,7.155828949166425,0.9808586214197188,12.054765688257348,4/4,-1.607121137619187,-107.19558715820312,103.85425938702241,0.13155981231433497,False,False,False
force_rmse,39,5742632,7.638053577776713,6.66755254895936,0.9705010288173526,12.706130153905601,4/4,-0.7351071517874073,-92.49906158447266,66.98426108154479,0.1246585300858435,False,False,False
force_rmse,40,7408748,3.4963262000293884,2.5313184904330757,0.9650077095963128,27.60062003334247,4/4,-1.0311049034979658,-32.6052131652832,254.12187320692757,0.11994624829810936,True,False,False
force_rmse,41,3860223,2.6180203349374462,1.6581249663851285,0.9598953685523177,36.66493173267323,4/4,-1.0477989558276346,-6.489269733428955,340.7454290884679,0.12431599889997673,True,False,False
force_rmse,42,6637811,5.396154202117158,4.4571905747084735,0.9389636274086843,17.40060777062831,4/4,-1.6073051257694377,219.48812866210938,2025.0118436698372,0.013036934111797233,True,True,True
force_rmse,43,5243017,2.1485224743405253,1.2114523344605468,0.9370701398799786,43.61463056920575,4/4,-1.0339561379911348,-105.1043930053711,245.03040000040767,0.027818513693193058,True,False,True
force_rmse,44,5939260,2.945998546717883,2.0108991881555953,0.9350993585622875,31.74133808056611,4/4,-0.7128440817692218,-33.56568908691406,456.89718966986493,0.27236149032960294,True,False,False
force_rmse,45,3197133,12.06000394487786,11.133370509287852,0.9266334355900074,7.68352514497782,4/4,-5.485813934300372,1082.22265625,5338.031792995335,0.08049975538808125,True,True,False
force_rmse,46,6085802,2.8937602887621847,1.9778296584852324,0.9159306302769523,31.651917881171308,4/4,-0.6859255859443742,-47.85639190673828,85.0087136286763,0.23945608484868716,False,False,False
force_rmse,47,5390187,3.8935594589773794,2.983705307391332,0.9098541515860474,23.368184335497865,4/4,-0.7525170589671872,-35.38383102416992,81.88382403120401,0.0335292691623287,False,False,True
force_rmse,48,4929913,5.211448622682804,4.306255395601989,0.9051932270808152,17.36932075164219,4/4,-0.6611636266082428,222.22618103027344,1764.9189974584947,0.11694220048882417,True,True,False
force_rmse,49,6626637,4.1072672437568585,3.2037002555046143,0.9035669882522441,21.99922563173085,4/4,-1.6677043584775637,-17.204912185668945,288.6685830274664,0.3617988099903251,True,False,False
force_rmse,50,3721415,8.366573840818567,7.468626544033999,0.8979472967845687,10.732556884918564,4/4,-1.7847096586573818,6.164205551147461,320.4464331907707,0.08728957365092951,True,False,False
force_rmse,51,7186408,2.798915112200951,1.9088246571955465,0.8900904550054043,31.801266538072102,4/4,-0.6666400453689519,-92.60343170166016,94.51586711777799,0.08754085626118645,False,False,False
force_rmse,52,6833314,2.3430408537296183,1.462002192969639,0.8810386607599794,37.60236017044068,4/4,-0.8955829708395867,30.939165115356445,569.5900448489576,0.08227408997651055,True,False,False
force_rmse,53,4730613,3.86822574400198,2.987467236228444,0.8807585077735358,22.76905656654678,4/4,-1.0420464628496424,265.702880859375,1761.637597027206,0.18565165816047025,True,True,False
force_rmse,54,3106375,4.282464962383802,3.4120075689986837,0.8704573933851183,20.32608324950742,4/4,-0.9849045071153495,347.6141052246094,2608.335820098651,0.053265294880348216,True,True,False
force_rmse,55,5439508,2.1791730036266967,1.3089759464281028,0.870197057198594,39.93244481968001,4/4,-0.7726280103460135,-121.86405944824219,161.47445704343366,0.07017790613886649,False,False,False
force_rmse,56,3679286,6.223267486976268,5.354400319919328,0.8688671670569397,13.961591219970215,4/4,-1.369139170166036,168.0447998046875,999.6505038869036,0.1082392602885695,True,True,False
force_rmse,57,6428665,2.637486900310642,1.7728186307025646,0.8646682696080774,32.78379390268202,4/4,-0.7893336482258991,-38.604026794433594,378.0523893915853,0.005464406162291684,True,False,True
force_rmse,58,6746080,2.0573801461149985,1.2138755940914385,0.84350455202356,40.9989643195678,4/4,-1.0997115184996338,33.380008697509766,72.60061004960086,0.32608069067617845,False,False,False
