subset,metric,direction,rank,source_index,target_energy,max_target_atomic_force,h_planarity_ratio,in_high_force,in_high_energy,in_planar,l3n4_median_error,l3n5_median_error,l3n5_minus_l3n4
all,force_rmse,largest_l3n5_regression,10,7508701,467.0024108886719,2244.888265487574,0.08284972848157236,True,True,False,4.936343822464554,8.003786639835825,3.067442817371271
all,force_rmse,largest_l3n5_regression,11,3825282,197.35723876953125,1673.1016503531678,0.24910823602160465,True,True,False,5.910041622170669,8.858532924262892,2.948491302092223
all,force_rmse,largest_l3n5_regression,12,3353535,-54.41633224487305,89.98837613560045,0.3077400616452751,False,False,False,5.14597742263987,8.027450971539144,2.881473548899274
all,force_rmse,largest_l3n5_regression,13,3104925,645.1893310546875,3805.0113948103526,0.08606981943316722,True,True,False,5.429662934617747,8.267158000402633,2.8374950657848856
all,force_rmse,largest_l3n5_regression,14,4280646,555.4479370117188,3530.018774988642,0.22909043066509735,True,True,False,5.1305336036770335,7.959058805616079,2.828525201939046
all,force_rmse,largest_l3n5_regression,15,3319908,122.4639663696289,573.5452868360959,0.05766772768401383,True,True,False,15.370015886892888,18.168871713549223,2.798855826656334
all,force_rmse,largest_l3n5_regression,16,6023073,-45.316768646240234,722.5894756370011,0.011209684070997239,True,False,True,10.642302861102287,13.39864049551841,2.7563376344161234
all,force_rmse,largest_l3n5_regression,17,7154162,551.7584228515625,3929.069287602201,0.36431874840628536,True,True,False,15.367380421309875,18.090379353477843,2.722998932167968
all,force_rmse,largest_l3n5_regression,18,3196154,339.3658142089844,2947.2563288066754,0.5596171508563738,True,True,False,3.658902358046614,6.343846807055477,2.6849444490088628
all,force_rmse,largest_l3n5_regression,19,6581807,1.5294078588485718,776.2923745926233,0.1675810160693691,True,False,False,7.055517440053219,9.594549546848079,2.53903210679486
all,force_rmse,largest_l3n5_regression,20,6063503,-54.58428192138672,505.6486739269703,0.02351442131086386,True,False,True,4.441121575287348,6.943539545968875,2.5024179706815266
all,force_rmse,largest_l3n5_regression,21,3458472,-82.24884796142578,218.373185765962,0.14975455797920398,True,False,False,4.3065746201866455,6.782627932663538,2.4760533124768926
all,force_rmse,largest_l3n5_regression,22,5830229,220.7915802001953,1528.4029616681337,0.1569701637404983,True,True,False,16.567670564331564,19.03332724418796,2.4656566798563944
all,force_rmse,largest_l3n5_regression,23,5376075,9.756661415100098,645.5256703998222,0.11410940214648108,True,False,False,9.601081250490427,11.98927732322817,2.3881960727377436
all,force_rmse,largest_l3n5_regression,24,4306043,181.05482482910156,649.7699998825456,0.15670404129821106,True,True,False,9.166438196416195,11.552420932051207,2.3859827356350127
all,force_rmse,largest_l3n5_regression,25,6451712,37.412681579589844,747.2913094934977,0.0465887598508663,True,False,False,3.536618611767082,5.833254134915631,2.2966355231485487
high_force,energy_abs_error,largest_l3n5_improvement,1,6266598,1055.802978515625,4476.731168443207,0.05688926283028245,True,True,False,8.67425537109375,3.349853515625,-5.32440185546875
high_force,energy_abs_error,largest_l3n5_improvement,2,5298929,105.52440643310547,933.7216327752874,0.1535938680163787,True,True,False,5.142494201660156,1.504302978515625,-3.6381912231445312
high_force,energy_abs_error,largest_l3n5_improvement,3,5274332,163.07957458496094,1731.691037888597,0.05944082543103967,True,True,False,2.7522430419921875,0.4870147705078125,-2.265228271484375
high_force,energy_abs_error,largest_l3n5_improvement,4,5619249,587.6139526367188,2381.2842903827395,0.049895034035827776,True,True,False,3.19708251953125,1.05853271484375,-2.1385498046875
high_force,energy_abs_error,largest_l3n5_improvement,5,3302699,225.8095703125,1979.2682273044718,0.05980392137340777,True,True,False,3.7926406860351562,1.7232894897460938,-2.0693511962890625
high_force,energy_abs_error,largest_l3n5_improvement,6,4331822,447.4918212890625,3339.113055252957,0.30650571143256017,True,True,False,2.4985198974609375,0.8402557373046875,-1.65826416015625
high_force,energy_abs_error,largest_l3n5_improvement,7,3520825,16.177047729492188,509.33144328663184,0.07647780344969134,True,False,False,5.265255928039551,3.6814846992492676,-1.5837712287902832
high_force,energy_abs_error,largest_l3n5_improvement,8,7081698,94.93647766113281,1424.8634535228427,0.07052923645734732,True,True,False,2.6567420959472656,1.0928535461425781,-1.5638885498046875
high_force,energy_abs_error,largest_l3n5_improvement,9,3101778,90.6782455444336,669.2616484073694,0.08999974491881882,True,True,False,2.1495933532714844,0.6621894836425781,-1.4874038696289062
high_force,energy_abs_error,largest_l3n5_improvement,10,5135411,-28.961380004882812,683.2154150202966,0.062442774320479774,True,False,False,2.6906747817993164,1.2095928192138672,-1.4810819625854492
high_force,energy_abs_error,largest_l3n5_improvement,11,6382778,101.07012176513672,2051.187886879723,0.10348348713962376,True,True,False,2.7676239013671875,1.3711013793945312,-1.3965225219726562
high_force,energy_abs_error,largest_l3n5_improvement,12,4465432,247.4599609375,1858.8143939309064,0.1718364518683342,True,True,False,3.5775299072265625,2.2030868530273438,-1.3744430541992188
high_force,energy_abs_error,largest_l3n5_improvement,13,6360591,-52.64358901977539,251.14580256404994,0.08493750686568405,True,False,False,1.6442756652832031,0.32733154296875,-1.3169441223144531
high_force,energy_abs_error,largest_l3n5_improvement,14,6766812,216.68655395507812,2030.4727448972603,0.3078481058664589,True,True,False,3.0057449340820312,1.6983871459960938,-1.3073577880859375
high_force,energy_abs_error,largest_l3n5_improvement,15,3403860,-67.15992736816406,247.90058736495496,0.09942695734349492,True,False,False,2.1837692260742188,0.8949241638183594,-1.2888450622558594
high_force,energy_abs_error,largest_l3n5_improvement,16,4707565,936.1536865234375,3457.4455604779064,0.07308820661927164,True,True,False,2.692626953125,1.42266845703125,-1.26995849609375
high_force,energy_abs_error,largest_l3n5_improvement,17,3384474,-69.48951721191406,257.2468857841792,0.020261487207490124,True,False,True,1.7655105590820312,0.517974853515625,-1.2475357055664062
high_force,energy_abs_error,largest_l3n5_improvement,18,4757929,530.931884765625,3771.9425286777637,0.5282583784180896,True,True,False,2.903106689453125,1.66851806640625,-1.234588623046875
high_force,energy_abs_error,largest_l3n5_improvement,19,5715314,306.1038818359375,2017.2581969033413,0.1074124167844492,True,True,False,1.56781005859375,0.33697509765625,-1.2308349609375
high_force,energy_abs_error,largest_l3n5_improvement,20,6727989,610.2911376953125,3646.258705987283,0.03954161467205755,True,True,True,1.78759765625,0.573760986328125,-1.213836669921875
high_force,energy_abs_error,largest_l3n5_improvement,21,4186645,464.4876403808594,3446.474183263231,0.06987394909769654,True,True,False,1.7291259765625,0.5171051025390625,-1.2120208740234375
high_force,energy_abs_error,largest_l3n5_improvement,22,5446117,363.9571533203125,1876.2465422653004,0.09361467507756294,True,True,False,2.675079345703125,1.4732818603515625,-1.2017974853515625
high_force,energy_abs_error,largest_l3n5_improvement,23,4778168,102.83438110351562,1095.6778672505068,0.11214948696409303,True,True,False,1.5999755859375,0.42877197265625,-1.17120361328125
high_force,energy_abs_error,largest_l3n5_improvement,24,4340376,233.55908203125,1836.3285751892,0.21215045829580978,True,True,False,1.744293212890625,0.58050537109375,-1.163787841796875
high_force,energy_abs_error,largest_l3n5_improvement,25,3951646,440.9356689453125,3039.922166559276,0.02527357527008996,True,True,True,3.5872650146484375,2.43017578125,-1.1570892333984375
high_force,energy_abs_error,largest_l3n5_regression,1,7306805,-17.657989501953125,464.77661298106284,0.003262245686422645,True,False,True,1.6046638488769531,4.801151752471924,3.1964879035949707
high_force,energy_abs_error,largest_l3n5_regression,2,5790076,530.6148071289062,2394.856658433027,0.020333796653811617,True,True,True,4.105010986328125,7.086090087890625,2.9810791015625
high_force,energy_abs_error,largest_l3n5_regression,3,3438805,45.60647201538086,659.4992985288256,0.06250436988790038,True,False,False,0.7934703826904297,3.0273666381835938,2.233896255493164
high_force,energy_abs_error,largest_l3n5_regression,4,4426685,763.7227783203125,3332.67259615729,0.14101687776701655,True,True,False,1.080718994140625,3.31024169921875,2.229522705078125
high_force,energy_abs_error,largest_l3n5_regression,5,3838582,852.1339721679688,4686.090186005615,0.06018182665764262,True,True,False,6.8416748046875,8.98004150390625,2.13836669921875
