metric,source_index,architecture,seed,run_label,error,run_mean,run_sample_std,std_above_run_mean,is_ge_outlier_sigma
force_rmse,7140304,L3N4,1,L3N4 s1,687.9956930235953,0.7759377503699537,2.727832319847768,251.92888517120326,True
force_rmse,7140304,L3N4,7,L3N4 s7,0.5576900389484541,0.7593240561979255,1.803635935018513,-0.11179308048517106,False
force_rmse,7140304,L3N4,42,L3N4 s42,1.967293457242346,3.06855626350397,635.9190477885116,-0.0017317657178085853,False
force_rmse,7140304,L3N4,101,L3N4 s101,0.2978541062479996,0.7459622809873312,1.2523542465365345,-0.3578126364633676,False
force_rmse,7140304,L3N4,202,L3N4 s202,0.5265221166661715,0.8431210359313008,7.652568671926223,-0.04137158813439807,False
force_rmse,7140304,L3N5,0,L3N5 s0,0.507968890326877,0.9302972736635371,1.2755249187294415,-0.3311016328535111,False
force_rmse,7140304,L3N5,1,L3N5 s1,0.4153257240829306,0.77667101360709,1.0342250207399561,-0.3493874952528493,False
force_rmse,7140304,L3N5,2,L3N5 s2,0.2132845258143201,0.8995919849183872,2.005835693119988,-0.34215537267489066,False
force_rmse,7140304,L3N5,3,L3N5 s3,0.2897403007800589,1.3426306001985093,150.97216563344338,-0.006974068994776438,False
force_rmse,7140304,L3N5,4,L3N5 s4,0.551630015602554,0.767989277423989,1.1236320753312905,-0.1925534759744589,False
force_rmse,7140304,L3N5,7,L3N5 s7,0.5518669778780465,0.8156407186690648,2.715445565417085,-0.09713829072854326,False
force_rmse,7140304,L3N5,42,L3N5 s42,0.4551956277642173,0.7763728265238862,1.0743564989113195,-0.29894843944736055,False
force_rmse,7140304,L3N5,1776,L3N5 s1776,0.4196918982599611,0.8445330250675972,11.79982220048153,-0.03600402782258016,False
force_rmse,7140304,L4N3,7,L4N3 s7,0.3458955595095886,0.7753723255357129,1.0564935853803457,-0.4065114752888059,False
force_rmse,7140304,L4N3,42,L4N3 s42,0.4606069717213119,0.809886800124928,2.047969306208862,-0.17054934727034177,False
force_rmse,7140304,L4N3,101,L4N3 s101,0.6514949065409326,0.8257259389713092,1.1601534754277159,-0.15017929620573914,False
force_rmse,7140304,L4N3,202,L4N3 s202,0.4988841811249112,0.7987275902263791,1.2491149539856543,-0.2400446877565053,False
force_rmse,7140304,L4N3,303,L4N3 s303,0.4166157214537788,0.8081150269731313,1.0942569696426558,-0.35777638743046053,False
force_rmse,7140304,L4N3,1776,L4N3 s1776,0.3333590935782105,0.7893848742178087,1.2645035356073908,-0.36063622425583103,False
force_rmse,7140304,L4N4,0,L4N4 s0,0.472149048068759,0.6998088506690505,1.0027711299909015,-0.22703067109875527,False
force_rmse,7140304,L4N4,7,L4N4 s7,0.7376685640318593,0.7121068102430937,1.0548637193503148,0.02423228073907872,False
force_rmse,7140304,L4N4,42,L4N4 s42,0.4023054445856437,0.7284919982471453,1.294255059768757,-0.2520264851966512,False
force_rmse,7140304,L4N4,1776,L4N4 s1776,0.4740703487190518,0.7028454213925167,2.376875554184212,-0.09625033682168724,False
force_rmse,7508701,L3N4,0,L3N4 s0,5.468399438296936,0.7487737191471382,1.062059810771518,4.443841741569426,True
force_rmse,7508701,L3N4,1,L3N4 s1,3.0890753263636586,0.7759377503699537,2.727832319847768,0.847976453377748,False
force_rmse,7508701,L3N4,7,L3N4 s7,5.545652473123289,0.7593240561979255,1.803635935018513,2.653710942433754,True
force_rmse,7508701,L3N4,42,L3N4 s42,6.011688586915839,3.06855626350397,635.9190477885116,0.004628155633404883,False
force_rmse,7508701,L3N4,101,L3N4 s101,3.886398359893486,0.7459622809873312,1.2523542465365345,2.5076260072509284,True
force_rmse,7508701,L3N4,202,L3N4 s202,4.404288206632171,0.8431210359313008,7.652568671926223,0.46535579403098537,False
force_rmse,7508701,L3N5,0,L3N5 s0,10.029261208838898,0.9302972736635371,1.2755249187294415,7.133505431033756,True
force_rmse,7508701,L3N5,1,L3N5 s1,14.754375732697737,0.77667101360709,1.0342250207399561,13.51514848199092,True
force_rmse,7508701,L3N5,2,L3N5 s2,5.681600895223708,0.8995919849183872,2.005835693119988,2.3840481684056183,True
force_rmse,7508701,L3N5,3,L3N5 s3,64.6442823210496,1.3426306001985093,150.97216563344338,0.4192935264275529,False
force_rmse,7508701,L3N5,4,L3N5 s4,4.290955428599073,0.767989277423989,1.1236320753312905,3.135337828564903,True
force_rmse,7508701,L3N5,7,L3N5 s7,5.911937903253555,0.8156407186690648,2.715445565417085,1.8767811991847874,False
force_rmse,7508701,L3N5,42,L3N5 s42,6.380882187327985,0.7763728265238862,1.0743564989113195,5.21661977796321,True
force_rmse,7508701,L3N5,1776,L3N5 s1776,9.626691092343664,0.8445330250675972,11.79982220048153,0.7442618980239958,False
force_rmse,7508701,L4N3,7,L4N3 s7,4.469918917614732,0.7753723255357129,1.0564935853803457,3.49698913765667,True
force_rmse,7508701,L4N3,42,L4N3 s42,486.9633026656726,0.809886800124928,2.047969306208862,237.38315530006648,True
force_rmse,7508701,L4N3,101,L4N3 s101,3.5597495115031976,0.8257259389713092,1.1601534754277159,2.3566050789305533,True
force_rmse,7508701,L4N3,202,L4N3 s202,6.146992620842677,0.7987275902263791,1.2491149539856543,4.281643585765383,True
force_rmse,7508701,L4N3,303,L4N3 s303,7.127115449701551,0.8081150269731313,1.0942569696426558,5.774695156652257,True
force_rmse,7508701,L4N3,1776,L4N3 s1776,171.816428340269,0.7893848742178087,1.2645035356073908,135.25232524075165,True
force_rmse,7508701,L4N4,0,L4N4 s0,3.4870783236560694,0.6998088506690505,1.0027711299909015,2.7795669317008644,True
force_rmse,7508701,L4N4,7,L4N4 s7,6.170346865896748,0.7121068102430937,1.0548637193503148,5.174355658961669,True
force_rmse,7508701,L4N4,42,L4N4 s42,3.341408247553795,0.7284919982471453,1.294255059768757,2.0188572797803057,True
force_rmse,7508701,L4N4,1776,L4N4 s1776,2.702956260973113,0.7028454213925167,2.376875554184212,0.8414874039407045,False
force_rmse,3628756,L3N4,0,L3N4 s0,0.5510934127775658,0.7487737191471382,1.062059810771518,-0.18612916557493156,False
force_rmse,3628756,L3N4,1,L3N4 s1,0.6297922700301845,0.7759377503699537,2.727832319847768,-0.05357568325457966,False
force_rmse,3628756,L3N4,7,L3N4 s7,0.8832915663395791,0.7593240561979255,1.803635935018513,0.0687320028032049,False
force_rmse,3628756,L3N4,42,L3N4 s42,0.866419212356613,3.06855626350397,635.9190477885116,-0.0034629204122844964,False
force_rmse,3628756,L3N4,101,L3N4 s101,0.6957267292223425,0.7459622809873312,1.2523542465365345,-0.040112892900645604,False
force_rmse,3628756,L3N4,202,L3N4 s202,0.6273284169523816,0.8431210359313008,7.652568671926223,-0.028198717088363245,False
