run_label,architecture,seed,source_file,metric_column,n_csv_rows,n_usable_raw,n_retained,n_removed,removed_fraction,raw_mean,raw_sample_std,raw_median,raw_q1,raw_q3,raw_min,raw_max,retained_mean,retained_sample_std,retained_median,retained_q1,retained_q3,retained_min,retained_max
L3N5 seed 42,L3N5,42,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed42_task0_per_point.csv,abs_energy_error,80000,80000,79531,469,0.0058625,0.2081716774016153,0.28944413527122254,0.1208572387695312,0.051908493041992174,0.2531356811523437,3.814697265625e-06,8.52740478515625,0.19532277664832162,0.22667500720070652,0.1197957992553711,0.051564216613769503,0.2495951652526855,3.814697265625e-06,1.65374755859375
L3N5 seed 1776,L3N5,1776,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed1776_task1_per_point.csv,abs_energy_error,80000,80000,79734,266,0.003325,0.21555212002652696,0.3658846474755826,0.12490463256835935,0.0539007186889648,0.2605409622192383,1.430511474609375e-06,43.38862609863281,0.20564711309751144,0.24617913192553997,0.12428092956542966,0.0537042617797851,0.2584543228149414,1.430511474609375e-06,2.04302978515625
L4N3 seed 7,L4N3,7,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed7_task2_per_point.csv,abs_energy_error,80000,80000,79538,462,0.005775,0.20703997271741972,0.2962906576587127,0.1179370880126953,0.050874352455139146,0.2487411499023437,0.0,14.275634765625,0.19391380549581813,0.2280722615939791,0.1169605255126953,0.0505905151367187,0.2457199096679687,0.0,1.6880836486816406
L4N3 seed 42,L4N3,42,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed42_task0_per_point.csv,abs_energy_error,80000,80000,79520,480,0.006,0.21443938535493218,0.29780571820573154,0.12342643737792966,0.0535693168640136,0.2600572109222412,0.0,8.33160400390625,0.20103544763497744,0.2340700238774745,0.1225051879882812,0.05322812497615813,0.2562997341156006,0.0,1.7028465270996094
L4N3 seed 101,L4N3,101,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed101_task3_per_point.csv,abs_energy_error,80000,80000,79544,456,0.0057,0.2188547617257631,0.3064262554889219,0.12553024291992185,0.0542421340942382,0.2660799026489258,0.0,9.247272491455078,0.20572130525042975,0.2404677843391923,0.12448883056640625,0.053939104080200174,0.26233363151550293,0.0,1.749542236328125
L4N3 seed 202,L4N3,202,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed202_task4_per_point.csv,abs_energy_error,80000,80000,79754,246,0.003075,0.21289867895157077,0.36873983530476245,0.122528076171875,0.0520248413085937,0.2572236061096191,3.814697265625e-06,62.61231994628906,0.20382930518369444,0.2476501785027525,0.1219985485076904,0.0518839359283447,0.2553279399871826,3.814697265625e-06,2.0560264587402344
L4N3 seed 303,L4N3,303,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed303_task5_per_point.csv,abs_energy_error,80000,80000,79564,436,0.00545,0.21497051230372163,0.30262715640676385,0.12514305114746088,0.0544800758361816,0.25936448574066157,0.0,9.54962158203125,0.20228259936579304,0.235539781405143,0.12406063079833979,0.0541772842407226,0.25575733184814453,0.0,1.7274961471557615
L4N3 seed 1776,L4N3,1776,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed1776_task1_per_point.csv,abs_energy_error,80000,80000,79566,434,0.005425,0.20889746330198833,0.2988562265460486,0.12017822265625,0.05206298828125,0.2521533966064453,7.62939453125e-06,11.780776977539062,0.1963226579910562,0.2295945080097925,0.11921381950378415,0.051671028137207,0.24878489971160883,7.62939453125e-06,1.7029991149902344
L4N4 seed 0,L4N4,0,examples/methane_sweep/results/per_point/random_common_80k/l4_n4_d1000000_seed0_task6_per_point.csv,abs_energy_error,80000,80000,79525,475,0.0059375,0.183090003550495,0.2584556041364583,0.1044540405273437,0.04537868499755857,0.22043776512145993,0.0,9.1448974609375,0.17145914119026245,0.2015524260884498,0.1036415100097656,0.0450789928436279,0.2171376943588256,0.0,1.4753036499023438
L4N4 seed 7,L4N4,7,examples/methane_sweep/results/per_point/random_common_80k/l4_n4_d1000000_seed7_task7_per_point.csv,abs_energy_error,80000,80000,79556,444,0.00555,0.18390466804380995,0.2669865535328786,0.1053085327148437,0.0456390380859375,0.2218044400215149,0.0,11.410106658935549,0.17216221661044176,0.20195609425375158,0.1044044494628906,0.0453946441411972,0.21897053718566892,0.0,1.5175056457519531
L4N4 seed 42,L4N4,42,examples/methane_sweep/results/per_point/random_common_80k/l4_n4_d1000000_seed42_task8_per_point.csv,abs_energy_error,80000,80000,79563,437,0.0054625,0.18831727622949984,0.2736557746567752,0.1072750091552734,0.04639807343482965,0.225137710571289,3.814697265625e-06,12.028327941894531,0.17644108211883353,0.2083649382602479,0.1064872741699218,0.046133041381835896,0.22205102443695063,3.814697265625e-06,1.5541229248046875
L4N4 seed 1776,L4N4,1776,examples/methane_sweep/results/per_point/random_common_80k/l4_n4_d1000000_seed1776_task9_per_point.csv,abs_energy_error,80000,80000,79866,134,0.001675,0.18196098293097457,0.4122309731652796,0.1037492752075195,0.04520261287689205,0.2139453887939453,0.0,89.88688659667969,0.17560291110305168,0.22401055332360717,0.1035482883453369,0.0451216697692871,0.2130837440490722,0.0,2.2427978515625
