run_label,architecture,seed,source_file,metric_column,n_csv_rows,n_usable_raw,n_retained,n_removed,removed_fraction,raw_mean,raw_sample_std,raw_median,raw_q1,raw_q3,raw_min,raw_max,retained_mean,retained_sample_std,retained_median,retained_q1,retained_q3,retained_min,retained_max
L3N5 seed 42,L3N5,42,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed42_task0_per_point.csv,abs_energy_error,80000,80000,80000,0,0.0,0.2081716774016153,0.28944413527122254,0.1208572387695312,0.051908493041992174,0.2531356811523437,3.814697265625e-06,8.52740478515625,0.2081716774016153,0.28944413527122254,0.1208572387695312,0.051908493041992174,0.2531356811523437,3.814697265625e-06,8.52740478515625
L3N5 seed 1776,L3N5,1776,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed1776_task1_per_point.csv,abs_energy_error,80000,80000,80000,0,0.0,0.21555212002652696,0.3658846474755826,0.12490463256835935,0.0539007186889648,0.2605409622192383,1.430511474609375e-06,43.38862609863281,0.21555212002652696,0.3658846474755826,0.12490463256835935,0.0539007186889648,0.2605409622192383,1.430511474609375e-06,43.38862609863281
L4N3 seed 7,L4N3,7,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed7_task2_per_point.csv,abs_energy_error,80000,80000,80000,0,0.0,0.20703997271741972,0.2962906576587127,0.1179370880126953,0.050874352455139146,0.2487411499023437,0.0,14.275634765625,0.20703997271741972,0.2962906576587127,0.1179370880126953,0.050874352455139146,0.2487411499023437,0.0,14.275634765625
L4N3 seed 42,L4N3,42,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed42_task0_per_point.csv,abs_energy_error,80000,80000,80000,0,0.0,0.21443938535493218,0.29780571820573154,0.12342643737792966,0.0535693168640136,0.2600572109222412,0.0,8.33160400390625,0.21443938535493218,0.29780571820573154,0.12342643737792966,0.0535693168640136,0.2600572109222412,0.0,8.33160400390625
L4N3 seed 101,L4N3,101,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed101_task3_per_point.csv,abs_energy_error,80000,80000,80000,0,0.0,0.2188547617257631,0.3064262554889219,0.12553024291992185,0.0542421340942382,0.2660799026489258,0.0,9.247272491455078,0.2188547617257631,0.3064262554889219,0.12553024291992185,0.0542421340942382,0.2660799026489258,0.0,9.247272491455078
L4N3 seed 202,L4N3,202,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed202_task4_per_point.csv,abs_energy_error,80000,80000,80000,0,0.0,0.21289867895157077,0.36873983530476245,0.122528076171875,0.0520248413085937,0.2572236061096191,3.814697265625e-06,62.61231994628906,0.21289867895157077,0.36873983530476245,0.122528076171875,0.0520248413085937,0.2572236061096191,3.814697265625e-06,62.61231994628906
L4N3 seed 303,L4N3,303,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed303_task5_per_point.csv,abs_energy_error,80000,80000,80000,0,0.0,0.21497051230372163,0.30262715640676385,0.12514305114746088,0.0544800758361816,0.25936448574066157,0.0,9.54962158203125,0.21497051230372163,0.30262715640676385,0.12514305114746088,0.0544800758361816,0.25936448574066157,0.0,9.54962158203125
L4N3 seed 1776,L4N3,1776,examples/methane_sweep/results/per_point/random_common_80k/l4_n3_d1000000_seed1776_task1_per_point.csv,abs_energy_error,80000,80000,80000,0,0.0,0.20889746330198833,0.2988562265460486,0.12017822265625,0.05206298828125,0.2521533966064453,7.62939453125e-06,11.780776977539062,0.20889746330198833,0.2988562265460486,0.12017822265625,0.05206298828125,0.2521533966064453,7.62939453125e-06,11.780776977539062
L4N4 seed 0,L4N4,0,examples/methane_sweep/results/per_point/random_common_80k/l4_n4_d1000000_seed0_task6_per_point.csv,abs_energy_error,80000,80000,80000,0,0.0,0.183090003550495,0.2584556041364583,0.1044540405273437,0.04537868499755857,0.22043776512145993,0.0,9.1448974609375,0.183090003550495,0.2584556041364583,0.1044540405273437,0.04537868499755857,0.22043776512145993,0.0,9.1448974609375
L4N4 seed 7,L4N4,7,examples/methane_sweep/results/per_point/random_common_80k/l4_n4_d1000000_seed7_task7_per_point.csv,abs_energy_error,80000,80000,80000,0,0.0,0.18390466804380995,0.2669865535328786,0.1053085327148437,0.0456390380859375,0.2218044400215149,0.0,11.410106658935549,0.18390466804380995,0.2669865535328786,0.1053085327148437,0.0456390380859375,0.2218044400215149,0.0,11.410106658935549
L4N4 seed 42,L4N4,42,examples/methane_sweep/results/per_point/random_common_80k/l4_n4_d1000000_seed42_task8_per_point.csv,abs_energy_error,80000,80000,80000,0,0.0,0.18831727622949984,0.2736557746567752,0.1072750091552734,0.04639807343482965,0.225137710571289,3.814697265625e-06,12.028327941894531,0.18831727622949984,0.2736557746567752,0.1072750091552734,0.04639807343482965,0.225137710571289,3.814697265625e-06,12.028327941894531
L4N4 seed 1776,L4N4,1776,examples/methane_sweep/results/per_point/random_common_80k/l4_n4_d1000000_seed1776_task9_per_point.csv,abs_energy_error,80000,80000,80000,0,0.0,0.18196098293097457,0.4122309731652796,0.1037492752075195,0.04520261287689205,0.2139453887939453,0.0,89.88688659667969,0.18196098293097457,0.4122309731652796,0.1037492752075195,0.04520261287689205,0.2139453887939453,0.0,89.88688659667969
