group,metric,n_values,mean,sample_std,median,q1,q3,min,max
L3N4,force_mae,480000,0.8984058108466787,200.99556372393585,0.36585638523101804,0.21099716027577714,0.6863032420476278,0.0217093249162038,139243.77760416668
L3N5,force_mae,640000,0.6839355570334773,33.02308771657736,0.38756990929444624,0.2250248556335767,0.7234941879908244,0.0189477920532226,26224.474267578124
L4N3,force_mae,480000,0.6235365425018274,0.9935041332641652,0.3764116446177165,0.21650977805256838,0.7126315255959829,0.0226785600185394,326.13772239685056
L4N4,force_mae,320000,0.5525675227720267,1.0528481701190122,0.3296685474614302,0.1896854162216186,0.6240475674470265,0.0222909212112426,370.2244784037272
