run_label,architecture,seed,source_file,metric_column,n_csv_rows,n_usable_raw,n_retained,n_removed,removed_fraction,raw_mean,raw_sample_std,raw_median,raw_q1,raw_q3,raw_min,raw_max,retained_mean,retained_sample_std,retained_median,retained_q1,retained_q3,retained_min,retained_max
L3N4 seed 0,L3N4,0,examples/methane_sweep/results/per_point/random_common_80k/l3_n4_d1000000_seed0_task0_per_point.csv,force_mae,80000,80000,80000,0,0.0,0.582884143878776,0.8055986490160479,0.348133381207784,0.19960331122080485,0.6596984068552654,0.0289445241292317,42.44482390085856,0.582884143878776,0.8055986490160479,0.348133381207784,0.19960331122080485,0.6596984068552654,0.0289445241292317,42.44482390085856
L3N4 seed 1,L3N4,1,examples/methane_sweep/results/per_point/random_common_80k/l3_n4_d1000000_seed1_task1_per_point.csv,force_mae,80000,80000,80000,0,0.0,0.6041831642617682,2.2197218485766372,0.3632801786065102,0.20782425353924427,0.6829037825266521,0.0319726943969726,570.8828290303549,0.6041831642617682,2.2197218485766372,0.3632801786065102,0.20782425353924427,0.6829037825266521,0.0319726943969726,570.8828290303549
L3N4 seed 7,L3N4,7,examples/methane_sweep/results/per_point/random_common_80k/l3_n4_d1000000_seed7_task2_per_point.csv,force_mae,80000,80000,80000,0,0.0,0.5900155144423305,1.223081324961448,0.3532285372416178,0.20357764561971026,0.6630778789520264,0.0244662046432495,262.4850346883138,0.5900155144423305,1.223081324961448,0.3532285372416178,0.20357764561971026,0.6630778789520264,0.0244662046432495,262.4850346883138
L3N4 seed 42,L3N4,42,examples/methane_sweep/results/per_point/random_common_80k/l3_n4_d1000000_seed42_task3_per_point.csv,force_mae,80000,80000,80000,0,0.0,2.3786001279911937,492.2995631657765,0.39403398831685377,0.22730374733606973,0.7294029454390208,0.0256780306498209,139243.77760416668,2.3786001279911937,492.2995631657765,0.39403398831685377,0.22730374733606973,0.7294029454390208,0.0256780306498209,139243.77760416668
L3N4 seed 101,L3N4,101,examples/methane_sweep/results/per_point/random_common_80k/l3_n4_d1000000_seed101_task4_per_point.csv,force_mae,80000,80000,80000,0,0.0,0.5807663608315538,0.9437260879900847,0.34949246247609456,0.2010245104630788,0.6574463248252869,0.0217093249162038,148.747536722819,0.5807663608315538,0.9437260879900847,0.34949246247609456,0.2010245104630788,0.6574463248252869,0.0217093249162038,148.747536722819
L3N4 seed 202,L3N4,202,examples/methane_sweep/results/per_point/random_common_80k/l3_n4_d1000000_seed202_task5_per_point.csv,force_mae,80000,80000,80000,0,0.0,0.6539855536744487,5.326287525721388,0.38929215669631956,0.22884097794691718,0.7235017220179241,0.0318477551142374,1487.761707560221,0.6539855536744487,5.326287525721388,0.38929215669631956,0.22884097794691718,0.7235017220179241,0.0318477551142374,1487.761707560221
L3N5 seed 0,L3N5,0,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed0_task3_per_point.csv,force_mae,80000,80000,80000,0,0.0,0.7222488466519684,0.960911105703023,0.45367230971654254,0.27192498445510865,0.8259591261545818,0.0362982988357543,64.86441561381022,0.7222488466519684,0.960911105703023,0.45367230971654254,0.27192498445510865,0.8259591261545818,0.0362982988357543,64.86441561381022
L3N5 seed 1,L3N5,1,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed1_task4_per_point.csv,force_mae,80000,80000,80000,0,0.0,0.604897708594813,0.7926970774021175,0.3665263851483662,0.21306615124146142,0.6898143922289213,0.0312239229679107,37.862176704406735,0.604897708594813,0.7926970774021175,0.3665263851483662,0.21306615124146142,0.6898143922289213,0.0312239229679107,37.862176704406735
L3N5 seed 2,L3N5,2,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed2_task5_per_point.csv,force_mae,80000,80000,80000,0,0.0,0.7000906752509899,1.401927933612531,0.43712919950485224,0.2615287224451701,0.7970869660377502,0.0414168993631998,270.8245330174764,0.7000906752509899,1.401927933612531,0.43712919950485224,0.2615287224451701,0.7970869660377502,0.0414168993631998,270.8245330174764
L3N5 seed 3,L3N5,3,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed3_task6_per_point.csv,force_mae,80000,80000,80000,0,0.0,0.9543238453082751,92.9956463971765,0.36174583435058594,0.20880079666773477,0.6820282102872928,0.0233251651128133,26224.474267578124,0.9543238453082751,92.9956463971765,0.36174583435058594,0.20880079666773477,0.6820282102872928,0.0233251651128133,26224.474267578124
L3N5 seed 4,L3N5,4,examples/methane_sweep/results/per_point/random_common_80k/l3_n5_d1000000_seed4_task7_per_point.csv,force_mae,80000,80000,80000,0,0.0,0.5974813308890118,0.8508465580341565,0.3598066965738932,0.2067569310466448,0.6779791434605916,0.0189477920532226,56.4520009358724,0.5974813308890118,0.8508465580341565,0.3598066965738932,0.2067569310466448,0.6779791434605916,0.0189477920532226,56.4520009358724
